time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,eul_roll,eul_pitch,eul_yaw,u_0,u_1,MPPI_time,cross-tracking_err,vel_err
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,nan,9999.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,nan,9999.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,nan,9999.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,nan,9999.0,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,nan,9999.0,5.0
0.0,-0.0006352917407639325,0.004249740391969681,0.0031367861665785313,-0.003042519325390458,0.00707929627969861,-0.0026268037036061287,-0.0186236212567012,-0.02315704358390055,2.4258632142708567,0.5,2.0,nan,9999.0,4.991859148855408
0.007894039154052734,-0.0006479868898168206,0.0041727786883711815,0.0029121621046215296,-0.003171025775372982,0.006536946631968021,-0.002857560757547617,-0.018598785619497543,-0.02317586134928392,2.4258760814339353,0.5,2.0,nan,9999.0,4.992192777112164
0.007894039154052734,-0.0006479868898168206,0.0041727786883711815,0.0029121621046215296,-0.003171025775372982,0.006536946631968021,-0.002857560757547617,-0.018569985706212256,-0.023193110353713804,2.4258967670978957,0.5,2.0,nan,9999.0,4.992192777112164
0.007894039154052734,-0.0006627220427617431,0.0040934039279818535,0.007478949148207903,-0.0034085726365447044,0.0063265059143304825,-0.0028029591776430607,-0.01853791124678403,-0.023209353265685545,2.4259140100747643,0.5,2.0,nan,9999.0,4.992286400019823
0.007894039154052734,-0.0006627220427617431,0.0040934039279818535,0.007478949148207903,-0.0034085726365447044,0.0063265059143304825,-0.0028029591776430607,-0.018516148685668015,-0.02322003468842382,2.4259188123064086,0.5,2.0,nan,9999.0,4.992286400019823
0.007894039154052734,-0.0006805151933804154,0.004012725315988064,0.011914566159248352,-0.003847838379442692,0.005984667222946882,-0.0027492756489664316,-0.018503032141673755,-0.023225294353864504,2.42592875122041,0.5,2.0,nan,9999.0,4.992372377922464
0.007894039154052734,-0.0006805151933804154,0.004012725315988064,0.011914566159248352,-0.003847838379442692,0.005984667222946882,-0.0027492756489664316,-0.01848567958685315,-0.023234075369544516,2.425949401668056,0.5,2.0,nan,9999.0,4.992372377922464
0.007894039154052734,-0.0007011776324361563,0.003930467646569014,0.016221852973103523,-0.004143105819821358,0.005675861611962318,-0.0028617954812943935,-0.018456486574250145,-0.02324720683872992,2.4259646025084387,0.5,2.0,nan,9999.0,4.992412470477873
0.007894039154052734,-0.0007011776324361563,0.003930467646569014,0.016221852973103523,-0.004143105819821358,0.005675861611962318,-0.0028617954812943935,-0.018432253918024687,-0.023259896745578705,2.4259737120752596,0.5,2.0,nan,9999.0,4.992412470477873
0.007894039154052734,-0.0007236735546030104,0.0038457599002867937,0.020403027534484863,-0.00424908148124814,0.00512741319835186,-0.003167835995554924,-0.018411291618113713,-0.023272525172234413,2.425986197857765,0.5,2.0,nan,9999.0,4.992625703800656
0.007894039154052734,-0.0007474059239029884,0.0037569787818938494,0.02446199208498001,-0.00439488235861063,0.004426233004778624,-0.0031941321212798357,-0.018385648406169346,-0.023285418169934978,2.426001758698249,0.5,2.0,nan,9999.0,4.992992217928131
0.007894039154052734,-0.0007474059239029884,0.0037569787818938494,0.02446199208498001,-0.00439488235861063,0.004426233004778624,-0.0031941321212798357,-0.018337726732459574,-0.02330529798756084,2.4260218830295166,0.5,2.0,nan,9999.0,4.992992217928131
0.007894039154052734,-0.0007474059239029884,0.0037569787818938494,0.02446199208498001,-0.00439488235861063,0.004426233004778624,-0.0031941321212798357,-0.018337726732459574,-0.02330529798756084,2.4260218830295166,0.5,2.0,nan,9999.0,4.992992217928131
0.007894039154052734,-0.0007727308548055589,0.003664677496999502,0.028403015807271004,-0.004569576121866703,0.004039767198264599,-0.003439894877374172,-0.018319901468734738,-0.0233067810558616,2.426023991689806,0.5,2.0,nan,9999.0,4.992997598860598
0.007894039154052734,-0.0007727308548055589,0.003664677496999502,0.028403015807271004,-0.004569576121866703,0.004039767198264599,-0.003439894877374172,-0.018319901468734738,-0.0233067810558616,2.426023991689806,0.5,2.0,nan,9999.0,4.992997598860598
0.007894039154052734,-0.0007996564381755888,0.003571044886484742,0.03222696855664253,-0.004701314494013786,0.003747715149074793,-0.0038976985961198807,-0.01829784831174616,-0.02329585926512946,2.4260268749991334,0.5,2.0,nan,9999.0,4.992834821624243
0.007894039154052734,-0.0007996564381755888,0.003571044886484742,0.03222696855664253,-0.004701314494013786,0.003747715149074793,-0.0038976985961198807,-0.018268484324137493,-0.023292539130729064,2.426030485891145,0.5,2.0,nan,9999.0,4.992834821624243
0.007894039154052734,-0.0008271437254734337,0.003476053709164262,0.03827199339866638,-0.004748575389385223,0.003441839013248682,-0.004082418512552977,-0.018220283347569876,-0.023308435534126967,2.4260327980747993,0.5,2.0,nan,9999.0,4.9928542764583685
0.007894039154052734,-0.0008271437254734337,0.003476053709164262,0.03827199339866638,-0.004748575389385223,0.003441839013248682,-0.004082418512552977,-0.018220283347569876,-0.023308435534126967,2.4260327980747993,0.5,2.0,nan,9999.0,4.9928542764583685
