time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,eul_roll,eul_pitch,eul_yaw,u_0,u_1,MPPI_time,cross-tracking_err,vel_err
0.0,-0.0009986782679334283,0.0023214269895106554,0.031226372346282005,-0.0066130151972174644,-0.0011459484230726957,0.0010496570030227304,-0.017163540397357277,-0.023033666319068793,2.426230864131382,0.5,2.0,nan,9999.0,4.9932068455331144
0.0,-0.0009986782679334283,0.0023214269895106554,0.031226372346282005,-0.0066130151972174644,-0.0011459484230726957,0.0010496570030227304,-0.017151447283169204,-0.0230489235700638,2.42621025883628,0.5,2.0,nan,9999.0,4.9932068455331144
0.0,-0.0010514631867408752,0.0022075651213526726,0.0330946110188961,-0.006878190208226442,-0.0015074354596436024,0.001170797972008586,-0.01713185087571792,-0.02307060866225503,2.426187634898502,0.5,2.0,nan,9999.0,4.992861888898539
0.0,-0.0010514631867408752,0.0022075651213526726,0.0330946110188961,-0.006878190208226442,-0.0015074354596436024,0.001170797972008586,-0.017103909391074076,-0.023085800716293264,2.4261677924617846,0.5,2.0,nan,9999.0,4.992861888898539
0.0,-0.0011072270572185516,0.0020922571420669556,0.03491000831127167,-0.0073236930184066296,-0.0019538099877536297,0.0013789855875074863,-0.017076157204060447,-0.02308486914549741,2.4261562163608748,0.5,2.0,nan,9999.0,4.992295750903128
0.0,-0.0011072270572185516,0.0020922571420669556,0.03491000831127167,-0.0073236930184066296,-0.0019538099877536297,0.0013789855875074863,-0.017052715491087795,-0.02308492131346145,2.4261454031415832,0.5,2.0,nan,9999.0,4.992295750903128
0.0,-0.0011661985190585256,0.001974212471395731,0.036563511937856674,-0.007648957893252373,-0.002477672416716814,0.001869248691946268,-0.017033341484759254,-0.023089379811477333,2.4261262217817645,0.5,2.0,nan,9999.0,4.991745334160025
0.0,-0.0011661985190585256,0.001974212471395731,0.036563511937856674,-0.007648957893252373,-0.002477672416716814,0.001869248691946268,-0.017015973528286994,-0.02309168451790288,2.426103775672126,0.5,2.0,nan,9999.0,4.991745334160025
0.0,-0.0012096783611923456,0.0018692651065066457,0.03817250579595566,-0.007851993665099144,-0.002627488225698471,0.002096861135214567,-0.016995483731435487,-0.023097128618774408,2.426084426088528,0.5,2.0,nan,9999.0,4.991458669570066
0.0,-0.0012096783611923456,0.0018692651065066457,0.03817250579595566,-0.007851993665099144,-0.002627488225698471,0.002096861135214567,-0.0169876357148982,-0.02309883898325526,2.4260788062555863,0.5,2.0,nan,9999.0,4.991458669570066
0.0,-0.0012545756762847304,0.0017649279907345772,0.039737243205308914,-0.008031297475099564,-0.0028413941618055105,0.0023582992143929005,-0.016979688740462934,-0.023095295286987626,2.426068744135154,0.5,2.0,nan,9999.0,4.991160495766114
0.0,-0.0012545756762847304,0.0017649279907345772,0.039737243205308914,-0.008031297475099564,-0.0028413941618055105,0.0023582992143929005,-0.016978183705732994,-0.02309682306347122,2.4260671636969247,0.5,2.0,nan,9999.0,4.991160495766114
0.0,-0.0012993980199098587,0.0016596009954810143,0.041258614510297775,-0.007884570397436619,-0.0032168866600841284,0.0024676108732819557,-0.016975822698788536,-0.02310141198267239,2.4260745321886668,0.5,2.0,nan,9999.0,4.991134115184715
0.0,-0.0012993980199098587,0.0016596009954810143,0.041258614510297775,-0.007884570397436619,-0.0032168866600841284,0.0024676108732819557,-0.016962511025186852,-0.02310276648713374,2.4260780101508863,0.5,2.0,nan,9999.0,4.991134115184715
0.0,-0.0013436016160994768,0.0015544526977464557,0.04273718595504761,-0.008046170696616173,-0.0032216424588114023,0.002669060369953513,-0.01695652985000303,-0.02310846770307546,2.42607624972022,0.5,2.0,nan,9999.0,4.990931167314921
0.0,-0.0013436016160994768,0.0015544526977464557,0.04273718595504761,-0.008046170696616173,-0.0032216424588114023,0.002669060369953513,-0.01696204009260099,-0.02311832372848533,2.426075095723614,0.5,2.0,nan,9999.0,4.990931167314921
0.0,-0.001389750512316823,0.0014513250207528472,0.04417650029063225,-0.008353769779205322,-0.0031652566976845264,0.0031974343582987785,-0.01696229694447167,-0.023127058143807087,2.4260773061446126,0.5,2.0,nan,9999.0,4.990511696360159
0.0,-0.001389750512316823,0.0014513250207528472,0.04417650029063225,-0.008353769779205322,-0.0031652566976845264,0.0031974343582987785,-0.01696132509033855,-0.02312921752704797,2.426084451746026,0.5,2.0,nan,9999.0,4.990511696360159
0.0,-0.001437774975784123,0.0013501285575330257,0.04557789862155914,-0.00854677613824606,-0.0032058239448815584,0.003539078636094928,-0.01696989308230536,-0.02312928273706986,2.4260893751473525,0.5,2.0,nan,9999.0,4.9902097105704
0.0,-0.001437774975784123,0.0013501285575330257,0.04557789862155914,-0.00854677613824606,-0.0032058239448815584,0.003539078636094928,-0.01698236410034691,-0.02313673531164875,2.4260918673453045,0.5,2.0,nan,9999.0,4.9902097105704
0.0,-0.0014857450732961297,0.0012498527066782117,0.04758419468998909,-0.008461276069283485,-0.0033721099607646465,0.004065982066094875,-0.016989564122631088,-0.023140955332573963,2.426096679303015,0.5,2.0,nan,9999.0,4.990025205341967
0.0,-0.0014857450732961297,0.0012498527066782117,0.04758419468998909,-0.008461276069283485,-0.0033721099607646465,0.004065982066094875,-0.016995167784180497,-0.02313244262853439,2.4260922702310594,0.5,2.0,nan,9999.0,4.990025205341967
0.0,-0.0014857450732961297,0.0012498527066782117,0.04758419468998909,-0.008461276069283485,-0.0033721099607646465,0.004065982066094875,-0.017002704887417997,-0.023121945678652077,2.426079481240547,0.5,2.0,nan,9999.0,4.990025205341967
0.0,-0.0015334185445681214,0.0011501585831865668,0.049536217004060745,-0.00853853952139616,-0.003436622442677617,0.004351580981165171,-0.017005699584990507,-0.023117701438723846,2.4260685330109366,0.5,2.0,nan,9999.0,4.989818974118116
0.0,-0.0015788950258865952,0.0010553138563409448,0.05143430456519127,-0.008578103967010975,-0.0031327703036367893,0.004693473223596811,-0.01700547869063034,-0.023119866410926674,2.4260567769034758,0.5,2.0,nan,9999.0,4.989732244240107
0.0,-0.0015788950258865952,0.0010553138563409448,0.05143430456519127,-0.008578103967010975,-0.0031327703036367893,0.004693473223596811,-0.01700744985401451,-0.023119035449121722,2.426056440461363,0.5,2.0,nan,9999.0,4.989732244240107
0.0,-0.0016244464786723256,0.0009637958719395101,0.05328046530485153,-0.008566468954086304,-0.0030352729372680187,0.0049758180975914,-0.017010802927716888,-0.02311157915130823,2.4260698670045997,0.5,2.0,nan,9999.0,4.989638724118848
0.0,-0.0016244464786723256,0.0009637958719395101,0.05328046530485153,-0.008566468954086304,-0.0030352729372680187,0.0049758180975914,-0.017015961194720434,-0.023102967706507133,2.426094523543709,0.5,2.0,nan,9999.0,4.989638724118848
0.0,-0.0016697465907782316,0.0008750257547944784,0.05507529526948929,-0.008684655651450157,-0.002957430202513933,0.005157521925866604,-0.017025214871981043,-0.02309342469243967,2.4261120323708387,0.5,2.0,nan,9999.0,4.989475282920534
0.0,-0.0016697465907782316,0.0008750257547944784,0.05507529526948929,-0.008684655651450157,-0.002957430202513933,0.005157521925866604,-0.017039453143867303,-0.023083803428531523,2.4261282286398744,0.5,2.0,nan,9999.0,4.989475282920534
0.0,-0.001715426566079259,0.0007882823701947927,0.05681944265961647,-0.008712193928658962,-0.002951362170279026,0.005231112707406282,-0.01705274751531789,-0.023085800716293264,2.4261496439995067,0.5,2.0,nan,9999.0,4.989418062470969
0.0,-0.001715426566079259,0.0007882823701947927,0.05681944265961647,-0.008712193928658962,-0.002951362170279026,0.005231112707406282,-0.01705643916402059,-0.02310056984236841,2.4261736608878257,0.5,2.0,nan,9999.0,4.989418062470969
0.0,-0.0017610720824450254,0.0007035669987089932,0.058514416217803955,-0.008769461885094643,-0.0029713017866015434,0.005457437597215176,-0.017047067896935764,-0.023104886743170742,2.426185753444919,0.5,2.0,nan,9999.0,4.989252175978893
0.0,-0.0017610720824450254,0.0007035669987089932,0.058514416217803955,-0.008769461885094643,-0.0029713017866015434,0.005457437597215176,-0.01703530360853368,-0.023098729057867202,2.4261892292569343,0.5,2.0,nan,9999.0,4.989252175978893
0.0,-0.0018067543860524893,0.0006192270084284246,0.060163166373968124,-0.00880546122789383,-0.003311861539259553,0.005832939874380827,-0.017029050634613505,-0.023095612021132233,2.426200918956157,0.5,2.0,nan,9999.0,4.988930774107043
0.0,-0.0018067543860524893,0.0006192270084284246,0.060163166373968124,-0.00880546122789383,-0.003311861539259553,0.005832939874380827,-0.01701856211974369,-0.023092480079486503,2.42621606086811,0.5,2.0,nan,9999.0,4.988930774107043
0.0,-0.0018067543860524893,0.0006192270084284246,0.060163166373968124,-0.00880546122789383,-0.003311861539259553,0.005832939874380827,-0.017006903413645157,-0.023089417074312665,2.4262268408763767,0.5,2.0,nan,9999.0,4.988930774107043
0.0,-0.0018523243488743901,0.0005337828770279884,0.06170839071273804,-0.008829807862639427,-0.0036506422329694033,0.00621357187628746,-0.016999575256931354,-0.023086296311964825,2.426242937481198,0.5,2.0,nan,9999.0,4.988602580508464
0.0,-0.0018980014137923717,0.00044901558430865407,0.06321176886558533,-0.008936935104429722,-0.003561276476830244,0.0065449257381260395,-0.01699653936602263,-0.023085293941777836,2.4262601216013446,0.5,2.0,nan,9999.0,4.98836438432558
0.0,-0.0018980014137923717,0.00044901558430865407,0.06321176886558533,-0.008936935104429722,-0.003561276476830244,0.0065449257381260395,-0.016988036915598793,-0.023090788346675137,2.426272865639622,0.5,2.0,nan,9999.0,4.98836438432558
0.0,-0.0019449518295004964,0.00036717968760058284,0.06467432528734207,-0.009146291762590408,-0.0034630470909178257,0.0067293113097548485,-0.016973194293670283,-0.023094121507530756,2.42628795293211,0.5,2.0,nan,9999.0,4.988128564582834
0.0,-0.0019449518295004964,0.00036717968760058284,0.06467432528734207,-0.009146291762590408,-0.0034630470909178257,0.0067293113097548485,-0.01695623398180565,-0.023085741095761732,2.4263047674127134,0.5,2.0,nan,9999.0,4.988128564582834
0.0,-0.001992567675188184,0.0002868252049665898,0.06609503924846649,-0.009168577380478382,-0.003613698063418269,0.006676451303064823,-0.016937071770425232,-0.023074226882147306,2.426318362120458,0.5,2.0,nan,9999.0,4.988096360771698
0.0,-0.001992567675188184,0.0002868252049665898,0.06609503924846649,-0.009168577380478382,-0.003613698063418269,0.006676451303064823,-0.016917806952634663,-0.023076682502205105,2.426327751380694,0.5,2.0,nan,9999.0,4.988096360771698
0.0,-0.0020391056314110756,0.0002066780289169401,0.06747492402791977,-0.008980024605989456,-0.003807303961366415,0.0067465417087078094,-0.01690820451864487,-0.023085476529654033,2.4263402372072482,0.5,2.0,nan,9999.0,4.988140310695227
0.0,-0.0020391056314110756,0.0002066780289169401,0.06747492402791977,-0.008980024605989456,-0.003807303961366415,0.0067465417087078094,-0.01690189885351694,-0.023085750411469777,2.426373496539865,0.5,2.0,nan,9999.0,4.988140310695227
0.0,-0.002085399813950062,0.00012667992268688977,0.0688154324889183,-0.009178652428090572,-0.004032754804939032,0.006790497340261936,-0.016897605289770794,-0.023085055459654977,2.4264014038065382,0.5,2.0,nan,9999.0,4.987891258288305
0.0,-0.002085399813950062,0.00012667992268688977,0.0688154324889183,-0.009178652428090572,-0.004032754804939032,0.006790497340261936,-0.01690261806810678,-0.023085595770716456,2.4264234921516263,0.5,2.0,nan,9999.0,4.987891258288305
0.0,-0.0021329850424081087,4.646877641789615e-05,0.07011856138706207,-0.009301172569394112,-0.004233939573168755,0.007084886077791452,-0.016909797170219974,-0.023093581196362893,2.426447025774258,0.5,2.0,nan,9999.0,4.987564821424275
0.0,-0.0021329850424081087,4.646877641789615e-05,0.07011856138706207,-0.009301172569394112,-0.004233939573168755,0.007084886077791452,-0.01690728453831933,-0.02311548802491423,2.4264708531605224,0.5,2.0,nan,9999.0,4.987564821424275
0.0,-0.002181264106184244,-3.2734169508330524e-05,0.07134456932544708,-0.009405716322362423,-0.004219698254019022,0.007252230308949947,-0.016900677533975936,-0.02313620058937992,2.426502051268284,0.5,2.0,nan,9999.0,4.987395707185812
0.0,-0.002181264106184244,-3.2734169508330524e-05,0.07134456932544708,-0.009405716322362423,-0.004219698254019022,0.007252230308949947,-0.016889891477987792,-0.023144098456594913,2.4265408404326236,0.5,2.0,nan,9999.0,4.987395707185812
0.0,-0.002230446320027113,-0.00011046071449527517,0.07253649085760117,-0.009544330649077892,-0.004259318113327026,0.007357418537139893,-0.01687473075820527,-0.02313927477673008,2.4265748745497313,0.5,2.0,nan,9999.0,4.98721846465169
0.0,-0.002230446320027113,-0.00011046071449527517,0.07253649085760117,-0.009544330649077892,-0.004259318113327026,0.007357418537139893,-0.016862605392024194,-0.023129305094791677,2.426603691587719,0.5,2.0,nan,9999.0,4.98721846465169
0.0,-0.0022803477477282286,-0.00018656192696653306,0.07369354367256165,-0.009647143073379993,-0.0042263902723789215,0.007240826264023781,-0.016852667258042332,-0.023127825758889848,2.426634941793742,0.5,2.0,nan,9999.0,4.987218790777141
0.0,-0.0022803477477282286,-0.00018656192696653306,0.07369354367256165,-0.009647143073379993,-0.0042263902723789215,0.007240826264023781,-0.0168383590931377,-0.02313502867195674,2.4266609560717485,0.5,2.0,nan,9999.0,4.987218790777141
0.0,-0.0023312491830438375,-0.00026133848587051034,0.07481754571199417,-0.009805056266486645,-0.004358194302767515,0.007409058976918459,-0.01682174635010909,-0.023133838123128525,2.4266795095760543,0.5,2.0,nan,9999.0,4.986960554425394
0.0,-0.0023312491830438375,-0.00026133848587051034,0.07481754571199417,-0.009805056266486645,-0.004358194302767515,0.007409058976918459,-0.01680515829557199,-0.023133825081122765,2.4266959094477785,0.5,2.0,nan,9999.0,4.986960554425394
0.0,-0.0023834723979234695,-0.0003360600385349244,0.07590929418802261,-0.00998169556260109,-0.004535209387540817,0.007324018515646458,-0.01679397700201074,-0.02315080018652477,2.4267160125199148,0.5,2.0,nan,9999.0,4.9868150230295685
0.0,-0.0023834723979234695,-0.0003360600385349244,0.07590929418802261,-0.00998169556260109,-0.004535209387540817,0.007324018515646458,-0.016776658463632656,-0.02316989183153508,2.426741477178543,0.5,2.0,nan,9999.0,4.9868150230295685
0.0,-0.0024124658666551113,-0.00039463082794100046,0.07696928083896637,-0.01008047629147768,-0.00449646171182394,0.007407869677990675,-0.016752049398877072,-0.023177143193402628,2.4267743219762656,0.5,2.0,nan,9999.0,4.986706742184286
0.0,-0.0024124658666551113,-0.00039463082794100046,0.07696928083896637,-0.01008047629147768,-0.00449646171182394,0.007407869677990675,-0.016745344731718615,-0.02317681155349617,2.4268057191277266,0.5,2.0,nan,9999.0,4.986706742184286
0.0,-0.0024417785461992025,-0.00045024495921097696,0.07799899578094482,-0.010083059780299664,-0.004252632148563862,0.007436295971274376,-0.016741739142186348,-0.023181875583356843,2.426832944099491,0.5,2.0,nan,9999.0,4.98676929811021
0.0,-0.0024417785461992025,-0.00045024495921097696,0.07799899578094482,-0.010083059780299664,-0.004252632148563862,0.007436295971274376,-0.016734095182322932,-0.023185993135668586,2.426855984998058,0.5,2.0,nan,9999.0,4.98676929811021
0.0,-0.0024711894802749157,-0.0005025597638450563,0.07899854332208633,-0.010152923874557018,-0.0039842389523983,0.007376881781965494,-0.016720975546029027,-0.023182762440744614,2.42687250807137,0.5,2.0,nan,9999.0,4.986832828395686
0.0,-0.0024711894802749157,-0.0005025597638450563,0.07899854332208633,-0.010152923874557018,-0.0039842389523983,0.007376881781965494,-0.016706965080016515,-0.023174389464369005,2.4268806060462227,0.5,2.0,nan,9999.0,4.986832828395686
0.0,-0.0025016299914568663,-0.0005513907526619732,0.0803004652261734,-0.010328368283808231,-0.0038432334549725056,0.007527635898441076,-0.016697362359009104,-0.02316803986521031,2.426895098665891,0.5,2.0,nan,9999.0,4.986654179043053
0.0,-0.0025016299914568663,-0.0005513907526619732,0.0803004652261734,-0.010328368283808231,-0.0038432334549725056,0.007527635898441076,-0.01668947971351123,-0.02316689589409971,2.426918599167119,0.5,2.0,nan,9999.0,4.986654179043053
0.0,-0.0025323773734271526,-0.0005992066580802202,0.08156567066907883,-0.010260006412863731,-0.004031685180962086,0.007650732062757015,-0.016682636034219704,-0.023163640979721255,2.426941066564315,0.5,2.0,nan,9999.0,4.9865815083527805
0.0,-0.0025323773734271526,-0.0005992066580802202,0.08156567066907883,-0.010260006412863731,-0.004031685180962086,0.007650732062757015,-0.0166750654895956,-0.023155202796994633,2.426956433340123,0.5,2.0,nan,9999.0,4.9865815083527805
0.0,-0.002563489368185401,-0.0006463273311965168,0.0827949121594429,-0.0104111572727561,-0.00394374830648303,0.0077230436727404594,-0.01666540792429388,-0.023146721763599575,2.4269736411646394,0.5,2.0,nan,9999.0,4.986450433585018
0.0,-0.002563489368185401,-0.0006463273311965168,0.0827949121594429,-0.0104111572727561,-0.00394374830648303,0.0077230436727404594,-0.016653180504263978,-0.02314248124752653,2.426993753598979,0.5,2.0,nan,9999.0,4.986450433585018
0.0,-0.0025947836693376303,-0.0006911231903359294,0.08398905396461487,-0.010334382764995098,-0.003908314276486635,0.00788107980042696,-0.016639894865786778,-0.023143573049955457,2.427014067343256,0.5,2.0,nan,9999.0,4.986428492845748
0.0,-0.0025947836693376303,-0.0006911231903359294,0.08398905396461487,-0.010334382764995098,-0.003908314276486635,0.00788107980042696,-0.01662814925998076,-0.02314689503601387,2.4270282593306747,0.5,2.0,nan,9999.0,4.986428492845748
0.0,-0.002625870518386364,-0.0007345454068854451,0.08514973521232605,-0.010386760346591473,-0.003885337384417653,0.008008597418665886,-0.016620595287920547,-0.023152408080182218,2.4270394208470587,0.5,2.0,nan,9999.0,4.986320881983748
0.0,-0.002625870518386364,-0.0007345454068854451,0.08514973521232605,-0.010386760346591473,-0.003885337384417653,0.008008597418665886,-0.01661370118910696,-0.023153676881592637,2.427050065797643,0.5,2.0,nan,9999.0,4.986320881983748
0.0,-0.0026560986880213022,-0.0007764799520373344,0.08627670258283615,-0.01054858323186636,-0.003987925127148628,0.008122459053993225,-0.01660578761306101,-0.023149585416385263,2.4270626180268815,0.5,2.0,nan,9999.0,4.986102140592769
0.0,-0.0026560986880213022,-0.0007764799520373344,0.08627670258283615,-0.01054858323186636,-0.003987925127148628,0.008122459053993225,-0.01660265547579057,-0.023145365394617045,2.427078062905841,0.5,2.0,nan,9999.0,4.986102140592769
0.0,-0.00268783001229167,-0.0008177268318831921,0.08737130463123322,-0.01072531845420599,-0.003977491054683924,0.008131204172968864,-0.016602689673011106,-0.023142222270503922,2.4270923542039275,0.5,2.0,nan,9999.0,4.98596542226012
0.0,-0.00268783001229167,-0.0008177268318831921,0.08737130463123322,-0.01072531845420599,-0.003977491054683924,0.008131204172968864,-0.016601263812258613,-0.023141288835348984,2.427102191194572,0.5,2.0,nan,9999.0,4.98596542226012
0.0,-0.002720337361097336,-0.0008582418086007237,0.08831429481506348,-0.010790154337882996,-0.0041893660090863705,0.008226834237575531,-0.01659669415428356,-0.02314457914778129,2.4271141275728856,0.5,2.0,nan,9999.0,4.985799330305722
0.0,-0.002720337361097336,-0.0008582418086007237,0.08831429481506348,-0.010790154337882996,-0.0041893660090863705,0.008226834237575531,-0.0165918967451314,-0.023146785110503644,2.427125826806041,0.5,2.0,nan,9999.0,4.985799330305722
0.0,-0.0027534852270036936,-0.0008983846637420356,0.08923003077507019,-0.010876297950744629,-0.004156537353992462,0.008236461319029331,-0.016588138119482527,-0.02314155153865402,2.427136225410038,0.5,2.0,nan,9999.0,4.985737813808943
0.0,-0.0027534852270036936,-0.0008983846637420356,0.08923003077507019,-0.010876297950744629,-0.004156537353992462,0.008236461319029331,-0.016588677639651814,-0.023134443644828917,2.427143413326124,0.5,2.0,nan,9999.0,4.985737813808943
0.0,-0.0027869613841176033,-0.0009375026565976441,0.0901191234588623,-0.010874603874981403,-0.004241523798555136,0.008269163779914379,-0.016592448508700522,-0.023123031891132614,2.427152376178253,0.5,2.0,nan,9999.0,4.985695224462072
0.0,-0.0027869613841176033,-0.0009375026565976441,0.0901191234588623,-0.010874603874981403,-0.004241523798555136,0.008269163779914379,-0.016585739103439134,-0.023105412149340084,2.4271622342814783,0.5,2.0,nan,9999.0,4.985695224462072
0.0,-0.002820863388478756,-0.0009756329236552119,0.09098251163959503,-0.010994319804012775,-0.004170385655015707,0.008386711589992046,-0.016569344379215683,-0.02309425565375279,2.427167920264901,0.5,2.0,nan,9999.0,4.985556866137912
0.0,-0.002820863388478756,-0.0009756329236552119,0.09098251163959503,-0.010994319804012775,-0.004170385655015707,0.008386711589992046,-0.01655633052396523,-0.023089679777302655,2.4271736632462546,0.5,2.0,nan,9999.0,4.985556866137912
0.0,-0.0028558920603245497,-0.0010117972269654274,0.09182185679674149,-0.011122138239443302,-0.004085088614374399,0.00849826168268919,-0.016549779320908384,-0.023086115587226796,2.4271825360085715,0.5,2.0,nan,9999.0,4.985418835450073
0.0,-0.0028558920603245497,-0.0010117972269654274,0.09182185679674149,-0.011122138239443302,-0.004085088614374399,0.00849826168268919,-0.016540193376961977,-0.02307958155003974,2.4271892101105483,0.5,2.0,nan,9999.0,4.985418835450073
0.0,-0.002892071148380637,-0.001046728459186852,0.09263668209314346,-0.011221380904316902,-0.004116900730878115,0.008537715300917625,-0.01652844865229817,-0.0230656098553519,2.4271947609562807,0.5,2.0,nan,9999.0,4.985311200063069
0.0,-0.002892071148380637,-0.001046728459186852,0.09263668209314346,-0.011221380904316902,-0.004116900730878115,0.008537715300917625,-0.01651483874780645,-0.023051805847780667,2.4272012999261876,0.5,2.0,nan,9999.0,4.985311200063069
0.0,-0.002929149894043803,-0.0010807388462126255,0.09342805296182632,-0.011399010196328163,-0.004092265851795673,0.008548994548618793,-0.016502249765366375,-0.023042296381495474,2.4272058865640775,0.5,2.0,nan,9999.0,4.985175379227445
0.0,-0.002929149894043803,-0.0010807388462126255,0.09342805296182632,-0.011399010196328163,-0.004092265851795673,0.008548994548618793,-0.01648976088514813,-0.02303629334566207,2.427203327563117,0.5,2.0,nan,9999.0,4.985175379227445
0.0,-0.002968326909467578,-0.0011134602827951312,0.09419652074575424,-0.011623484082520008,-0.004073353484272957,0.008673916570842266,-0.016476253530434866,-0.02303238075292151,2.427202732855974,0.5,2.0,nan,9999.0,4.984935657349145
