time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,eul_roll,eul_pitch,eul_yaw,u_0,u_1,MPPI_time,cross-tracking_err,vel_err
0.003963947296142578,-0.0009834676748141646,0.00443308986723423,0.008013464510440826,-0.0033665013033896685,0.006916998885571957,-0.002348855137825012,-0.018535400992072005,-0.02299142524377936,2.4269450784467455,0.5,2.0,nan,9999.0,4.991956659582784
0.003963947296142578,-0.0009833169169723988,0.004345934838056564,0.007570689078420401,-0.003255405928939581,0.006394801661372185,-0.0030080683063715696,-0.018509013737857367,-0.02300291335149229,2.4269451897032166,0.5,2.0,nan,9999.0,4.992219278247729
0.003963947296142578,-0.0009833169169723988,0.004345934838056564,0.007570689078420401,-0.003255405928939581,0.006394801661372185,-0.0030080683063715696,-0.018485971705540585,-0.023019517640987242,2.42694789563742,0.5,2.0,nan,9999.0,4.992219278247729
0.003963947296142578,-0.0009843328734859824,0.004255431238561869,0.007135182619094849,-0.0034657279029488564,0.005979313049465418,-0.0034756362438201904,-0.018456732703088254,-0.023033830275333792,2.4269591710261826,0.5,2.0,nan,9999.0,4.992264141822646
0.003963947296142578,-0.0009843328734859824,0.004255431238561869,0.007135182619094849,-0.0034657279029488564,0.005979313049465418,-0.0034756362438201904,-0.01842628050468912,-0.02304794914784085,2.42696703452611,0.5,2.0,nan,9999.0,4.992264141822646
0.003963947296142578,-0.0009878028649836779,0.004163523204624653,0.009122165851294994,-0.003776625031605363,0.005718326196074486,-0.0037135027814656496,-0.018404067750355954,-0.023055878672340626,2.426962964375748,0.5,2.0,nan,9999.0,4.992205626771701
0.003963947296142578,-0.0009878028649836779,0.004163523204624653,0.009122165851294994,-0.003776625031605363,0.005718326196074486,-0.0037135027814656496,-0.01839239456179663,-0.023059088863240023,2.426961630618468,0.5,2.0,nan,9999.0,4.992205626771701
0.003963947296142578,-0.0009943607728928328,0.004070179536938667,0.011048571206629276,-0.004135056398808956,0.0053590754978358746,-0.004099035169929266,-0.018374578833713465,-0.023065300573989582,2.426971176224626,0.5,2.0,nan,9999.0,4.992086690266573
0.003963947296142578,-0.0009943607728928328,0.004070179536938667,0.011048571206629276,-0.004135056398808956,0.0053590754978358746,-0.004099035169929266,-0.018348938396103825,-0.023075756521028876,2.4269751589741486,0.5,2.0,nan,9999.0,4.992086690266573
0.003963947296142578,-0.0010035455925390124,0.003974993247538805,0.01291495468467474,-0.004288583528250456,0.004918472375720739,-0.0046717319637537,-0.018324242772682412,-0.023086311217097893,2.426973747077475,0.5,2.0,nan,9999.0,4.991974515670026
0.003963947296142578,-0.0010035455925390124,0.003974993247538805,0.01291495468467474,-0.004288583528250456,0.004918472375720739,-0.0046717319637537,-0.01830442400051111,-0.023097316796126838,2.4269752967459852,0.5,2.0,nan,9999.0,4.991974515670026
0.003963947296142578,-0.0010140510275959969,0.003876469796523452,0.014722085557878017,-0.004369240719825029,0.004252837970852852,-0.005200672894716263,-0.018249368876708433,-0.02311641959636912,2.4269855960162006,0.5,2.0,nan,9999.0,4.991986018852534
0.003963947296142578,-0.0010140510275959969,0.003876469796523452,0.014722085557878017,-0.004369240719825029,0.004252837970852852,-0.005200672894716263,-0.018249368876708433,-0.02311641959636912,2.4269855960162006,0.5,2.0,nan,9999.0,4.991986018852534
0.003963947296142578,-0.0010260088602080941,0.003773684147745371,0.016473276540637016,-0.004507134668529034,0.003623556811362505,-0.005558262579143047,-0.018230886937930697,-0.023124755298640578,2.426981513938804,0.5,2.0,nan,9999.0,4.9919788585734866
0.003963947296142578,-0.0010396635625511408,0.0036687017418444157,0.018168902024626732,-0.004657833371311426,0.0033197870943695307,-0.006321342661976814,-0.018213380957804767,-0.023123080332856226,2.4269653034587972,0.5,2.0,nan,9999.0,4.991474991430094
0.003963947296142578,-0.0010396635625511408,0.0036687017418444157,0.018168902024626732,-0.004657833371311426,0.0033197870943695307,-0.006321342661976814,-0.018213380957804767,-0.023123080332856226,2.4269653034587972,0.5,2.0,nan,9999.0,4.991474991430094
0.003963947296142578,-0.0010396635625511408,0.0036687017418444157,0.018168902024626732,-0.004657833371311426,0.0033197870943695307,-0.006321342661976814,-0.01819200570632067,-0.023110757505375917,2.4269593684023225,0.5,2.0,nan,9999.0,4.991474991430094
0.003963947296142578,-0.0010544788092374802,0.003562492784112692,0.019809313118457794,-0.004611605778336525,0.002952741924673319,-0.006903880275785923,-0.018162130680360756,-0.023105870482386635,2.426954433345174,0.5,2.0,nan,9999.0,4.991188124172976
0.003963947296142578,-0.0010544788092374802,0.003562492784112692,0.019809313118457794,-0.004611605778336525,0.002952741924673319,-0.006903880275785923,-0.01813327306147293,-0.023109738366338697,2.4269487234571034,0.5,2.0,nan,9999.0,4.991188124172976
0.003963947296142578,-0.0010702834697440267,0.0034552239812910557,0.021397819742560387,-0.004846802446991205,0.0027286135591566563,-0.007364800199866295,-0.018113952965194927,-0.023118966512829204,2.4269407606073847,0.5,2.0,nan,9999.0,4.990770855516391
0.003963947296142578,-0.0010702834697440267,0.0034552239812910557,0.021397819742560387,-0.004846802446991205,0.0027286135591566563,-0.007364800199866295,-0.018105078470483177,-0.023130519864361005,2.4269306322068815,0.5,2.0,nan,9999.0,4.990770855516391
0.003963947296142578,-0.0010874529834836721,0.0033465607557445765,0.02407636120915413,-0.004792945925146341,0.0021657184697687626,-0.007894132286310196,-0.018092070360558814,-0.023140918069694233,2.4269258203213244,0.5,2.0,nan,9999.0,4.99051422160888
0.003963947296142578,-0.0010874529834836721,0.0033465607557445765,0.02407636120915413,-0.004792945925146341,0.0021657184697687626,-0.007894132286310196,-0.01807347521677699,-0.02315032881099112,2.426921861406526,0.5,2.0,nan,9999.0,4.99051422160888
0.003963947296142578,-0.0011058192467316985,0.003235569689422846,0.026672950014472008,-0.005002386402338743,0.0018283037934452295,-0.008362729102373123,-0.01805477858798711,-0.023157684505675687,2.4269136283505186,0.5,2.0,nan,9999.0,4.990085273452126
0.003963947296142578,-0.0011058192467316985,0.003235569689422846,0.026672950014472008,-0.005002386402338743,0.0018283037934452295,-0.008362729102373123,-0.01804108868083423,-0.023159707880877067,2.4268820298888243,0.5,2.0,nan,9999.0,4.990085273452126
0.003963947296142578,-0.0011257880832999945,0.003123559057712555,0.029190877452492714,-0.005059222690761089,0.0014739125035703182,-0.008670114912092686,-0.018032775333776854,-0.023158498699921194,2.4268526062626967,0.5,2.0,nan,9999.0,4.989854111921976
0.003963947296142578,-0.0011257880832999945,0.003123559057712555,0.029190877452492714,-0.005059222690761089,0.0014739125035703182,-0.008670114912092686,-0.018027059588716567,-0.02316163623578432,2.426818821026261,0.5,2.0,nan,9999.0,4.989854111921976
0.003963947296142578,-0.001146265771239996,0.003009810345247388,0.03163249418139458,-0.005042016506195068,0.0009584131767041981,-0.009165337309241295,-0.018021302334656087,-0.023168013781178134,2.426782948398523,0.5,2.0,nan,9999.0,4.989495529796406
0.003963947296142578,-0.001146265771239996,0.003009810345247388,0.03163249418139458,-0.005042016506195068,0.0009584131767041981,-0.009165337309241295,-0.018005442938375155,-0.023168988206105117,2.42675027181095,0.5,2.0,nan,9999.0,4.989495529796406
0.003963947296142578,-0.0011679813032969832,0.0028937302995473146,0.03399978205561638,-0.005200756713747978,0.000512256461661309,-0.009433506987988949,-0.017982195401884067,-0.02317096872949488,2.426720691861883,0.5,2.0,nan,9999.0,4.989215690510258
0.003963947296142578,-0.0011679813032969832,0.0028937302995473146,0.03399978205561638,-0.005200756713747978,0.000512256461661309,-0.009433506987988949,-0.01796574541032792,-0.023185618643338006,2.4266967886464808,0.5,2.0,nan,9999.0,4.989215690510258
0.003963947296142578,-0.0011911102337762713,0.002776362933218479,0.03629622235894203,-0.005295540671795607,0.0002180925221182406,-0.009732678532600403,-0.017953604664410983,-0.023198099859630412,2.426674837694116,0.5,2.0,nan,9999.0,4.988917791430685
0.003963947296142578,-0.0011911102337762713,0.002776362933218479,0.03629622235894203,-0.005295540671795607,0.0002180925221182406,-0.009732678532600403,-0.017941553112693746,-0.023201032452249717,2.4266484656653815,0.5,2.0,nan,9999.0,4.988917791430685
0.003963947296142578,-0.001216132310219109,0.002659197896718979,0.038523003458976746,-0.005618250463157892,3.911225940100849e-05,-0.010091353207826614,-0.01792725552511674,-0.02321151824248561,2.4266170234616813,0.5,2.0,nan,9999.0,4.988450035601756
0.003963947296142578,-0.001216132310219109,0.002659197896718979,0.038523003458976746,-0.005618250463157892,3.911225940100849e-05,-0.010091353207826614,-0.017913074682629797,-0.023229389552551973,2.426585740034372,0.5,2.0,nan,9999.0,4.988450035601756
0.003963947296142578,-0.0012455101823434234,0.002541185123845935,0.03978725150227547,-0.006140509620308876,-0.00043021191959269345,-0.010248672217130661,-0.01790218971057398,-0.023250383507175624,2.42655859564443,0.5,2.0,nan,9999.0,4.988044824430103
0.003963947296142578,-0.0012455101823434234,0.002541185123845935,0.03978725150227547,-0.006140509620308876,-0.00043021191959269345,-0.010248672217130661,-0.017894529896032657,-0.023270250266538894,2.4265305651339455,0.5,2.0,nan,9999.0,4.988044824430103
0.003963947296142578,-0.001277700299397111,0.0024207362439483404,0.04101385176181793,-0.006267978344112635,-0.0009590084664523602,-0.01037905365228653,-0.017887853119434752,-0.023288037759247277,2.4264990920830125,0.5,2.0,nan,9999.0,4.987837269859195
0.003963947296142578,-0.001277700299397111,0.0024207362439483404,0.04101385176181793,-0.006267978344112635,-0.0009590084664523602,-0.01037905365228653,-0.017873674875923756,-0.02331216742621436,2.426465856276979,0.5,2.0,nan,9999.0,4.987837269859195
0.003963947296142578,-0.0013121491065248847,0.0022993937600404024,0.04220164194703102,-0.006601621396839619,-0.0011937604285776615,-0.010919425636529922,-0.0178510394731873,-0.02332984501032055,2.4264356270182454,0.5,2.0,nan,9999.0,4.987184371835148
0.003963947296142578,-0.0013121491065248847,0.0022993937600404024,0.04220164194703102,-0.006601621396839619,-0.0011937604285776615,-0.010919425636529922,-0.017828540794687268,-0.02333128895327354,2.426413540861095,0.5,2.0,nan,9999.0,4.987184371835148
0.003963947296142578,-0.0013500256463885307,0.0021769111044704914,0.04335225746035576,-0.0069594914093613625,-0.0016828107181936502,-0.011005411855876446,-0.0178103284874868,-0.023333778124723505,2.426392698586265,0.5,2.0,nan,9999.0,4.986870435547677
0.003963947296142578,-0.0013500256463885307,0.0021769111044704914,0.04335225746035576,-0.0069594914093613625,-0.0016828107181936502,-0.011005411855876446,-0.017796077796319455,-0.023340567452377555,2.4263722495871853,0.5,2.0,nan,9999.0,4.986870435547677
0.003963947296142578,-0.0013751760125160217,0.002064438769593835,0.044468775391578674,-0.007124311290681362,-0.0019817985594272614,-0.011144840158522129,-0.01778388535302815,-0.023345281228796606,2.4263486826319096,0.5,2.0,nan,9999.0,4.986624993493247
0.003963947296142578,-0.0013751760125160217,0.002064438769593835,0.044468775391578674,-0.007124311290681362,-0.0019817985594272614,-0.011144840158522129,-0.01778714418014592,-0.023348940461125452,2.426328906497993,0.5,2.0,nan,9999.0,4.986624993493247
0.003963947296142578,-0.0014017521170899272,0.001953075174242258,0.045550938695669174,-0.00728945666924119,-0.0020013991743326187,-0.011409882456064224,-0.017786066345771342,-0.0233515917279216,2.4263057991763137,0.5,2.0,nan,9999.0,4.986313247468849
0.003963947296142578,-0.0014017521170899272,0.001953075174242258,0.045550938695669174,-0.00728945666924119,-0.0020013991743326187,-0.011409882456064224,-0.01778476638596081,-0.023348858482393684,2.426279718485904,0.5,2.0,nan,9999.0,4.986313247468849
0.003963947296142578,-0.0014293268322944641,0.0018424906302243471,0.04694187268614769,-0.00727056572213769,-0.002327528316527605,-0.011688923463225365,-0.01779005772909909,-0.02335129921288403,2.426262309227477,0.5,2.0,nan,9999.0,4.986039002696322
0.003963947296142578,-0.0014293268322944641,0.0018424906302243471,0.04694187268614769,-0.00727056572213769,-0.002327528316527605,-0.011688923463225365,-0.01779432911178211,-0.023356650188919234,2.4262549053489635,0.5,2.0,nan,9999.0,4.986039002696322
0.003963947296142578,-0.0014559600967913866,0.0017318186582997441,0.048289705067873,-0.007129608653485775,-0.002472341526299715,-0.012078057043254375,-0.017787839648590154,-0.0233588747940555,2.4262429263356347,0.5,2.0,nan,9999.0,4.98575839706653
0.003963947296142578,-0.0014559600967913866,0.0017318186582997441,0.048289705067873,-0.007129608653485775,-0.002472341526299715,-0.012078057043254375,-0.017788513170810715,-0.023365326894866027,2.426227379291899,0.5,2.0,nan,9999.0,4.98575839706653
0.003963947296142578,-0.0014834600733593106,0.0016234025824815035,0.049596674740314484,-0.007405076641589403,-0.0023795459419488907,-0.012069731019437313,-0.017800907698338163,-0.023376038166884282,2.4262118440434115,0.5,2.0,nan,9999.0,4.98564117672512
0.003963947296142578,-0.0014834600733593106,0.0016234025824815035,0.049596674740314484,-0.007405076641589403,-0.0023795459419488907,-0.012069731019437313,-0.017807858575110632,-0.023385495538528672,2.426201018959416,0.5,2.0,nan,9999.0,4.98564117672512
0.003963947296142578,-0.0015131739201024175,0.001517954864539206,0.05086614564061165,-0.007649838924407959,-0.002294058445841074,-0.012066773138940334,-0.017813830314144255,-0.023388474722819182,2.426193998703919,0.5,2.0,nan,9999.0,4.985529694069959
0.003963947296142578,-0.0015131739201024175,0.001517954864539206,0.05086614564061165,-0.007649838924407959,-0.002294058445841074,-0.012066773138940334,-0.017829140741669094,-0.023389234889950945,2.4261863483916577,0.5,2.0,nan,9999.0,4.985529694069959
0.003963947296142578,-0.0015439899871125817,0.001414799364283681,0.05209857597947121,-0.007615372072905302,-0.002354782773181796,-0.012070141732692719,-0.017848645215139108,-0.023397512887312493,2.426175736528972,0.5,2.0,nan,9999.0,4.985535311439062
0.003963947296142578,-0.0015439899871125817,0.001414799364283681,0.05209857597947121,-0.007615372072905302,-0.002354782773181796,-0.012070141732692719,-0.017862654835312956,-0.023402416711849058,2.4261685244550986,0.5,2.0,nan,9999.0,4.985535311439062
0.003963947296142578,-0.0015742206014692783,0.0013130035949870944,0.05329599976539612,-0.007577406708151102,-0.0024950262159109116,-0.012004684656858444,-0.01787536781693553,-0.023394718154735664,2.426151518043699,0.5,2.0,nan,9999.0,4.985586301586705
0.003963947296142578,-0.0015742206014692783,0.0013130035949870944,0.05329599976539612,-0.007577406708151102,-0.0024950262159109116,-0.012004684656858444,-0.017889803608163536,-0.023384912371146507,2.4261274442146075,0.5,2.0,nan,9999.0,4.985586301586705
0.003963947296142578,-0.001602466800250113,0.0012147817760705948,0.05445830896496773,-0.007538711652159691,-0.002230192068964243,-0.012130388990044594,-0.01790000271237665,-0.023381478577424973,2.4261044150714106,0.5,2.0,nan,9999.0,4.985544818676728
0.003963947296142578,-0.001602466800250113,0.0012147817760705948,0.05445830896496773,-0.007538711652159691,-0.002230192068964243,-0.012130388990044594,-0.01790924255741216,-0.023383494510547654,2.426141399061728,0.5,2.0,nan,9999.0,4.985544818676728
0.003963947296142578,-0.0016307103214785457,0.0011211957316845655,0.055586762726306915,-0.007593989372253418,-0.00201533455401659,-0.01213857065886259,-0.017917667102423044,-0.023383188953210562,2.426188983123968,0.5,2.0,nan,9999.0,4.985540568974171
0.003963947296142578,-0.0016307103214785457,0.0011211957316845655,0.055586762726306915,-0.007593989372253418,-0.00201533455401659,-0.01213857065886259,-0.01792727769608151,-0.023376120145668117,2.4262516877776323,0.5,2.0,nan,9999.0,4.985540568974171
0.003963947296142578,-0.0016586869023740292,0.0010312553495168686,0.05706414580345154,-0.007530489005148411,-0.0018375245854258537,-0.0122792087495327,-0.01793898982619166,-0.02336800052052307,2.42631334990168,0.5,2.0,nan,9999.0,4.985478852360322
0.003963947296142578,-0.0016586869023740292,0.0010312553495168686,0.05706414580345154,-0.007530489005148411,-0.0018375245854258537,-0.0122792087495327,-0.017954594269572247,-0.023358833804680082,2.4263684824122804,0.5,2.0,nan,9999.0,4.985478852360322
0.003963947296142578,-0.0016869602259248495,0.0009445307077839971,0.058497652411460876,-0.007602892816066742,-0.0017876862548291683,-0.012505763210356236,-0.017975472303242417,-0.023349706217013877,2.4264215394340938,0.5,2.0,nan,9999.0,4.985255715860314
0.003963947296142578,-0.0016869602259248495,0.0009445307077839971,0.058497652411460876,-0.007602892816066742,-0.0017876862548291683,-0.012505763210356236,-0.017994288685921282,-0.02335228295773169,2.42648101470313,0.5,2.0,nan,9999.0,4.985255715860314
0.003963947296142578,-0.0017152880318462849,0.0008605637704022229,0.05988802760839462,-0.0075971996411681175,-0.0016860937466844916,-0.012718753889203072,-0.018004639169555275,-0.023367605531913742,2.426542868726414,0.5,2.0,nan,9999.0,4.985089364366182
0.003963947296142578,-0.0017152880318462849,0.0008605637704022229,0.05988802760839462,-0.0075971996411681175,-0.0016860937466844916,-0.012718753889203072,-0.018000802544458905,-0.02337257642656489,2.426593651280128,0.5,2.0,nan,9999.0,4.985089364366182
0.003963947296142578,-0.0017436706693843007,0.0007788765942677855,0.061237700283527374,-0.007596457842737436,-0.0018190654227510095,-0.012681820429861546,-0.017995018784117918,-0.02336468783314835,2.4266873929835944,0.5,2.0,nan,9999.0,4.98510558023339
0.003963947296142578,-0.0017436706693843007,0.0007788765942677855,0.061237700283527374,-0.007596457842737436,-0.0018190654227510095,-0.012681820429861546,-0.017995018784117918,-0.02336468783314835,2.4266873929835944,0.5,2.0,nan,9999.0,4.98510558023339
0.003963947296142578,-0.0017719923052936792,0.0006972788251005113,0.06254910677671432,-0.00757242226973176,-0.0021560201421380043,-0.012605221010744572,-0.017991206994196783,-0.023362250828201765,2.4267419663337293,0.5,2.0,nan,9999.0,4.985137914055755
0.003963947296142578,-0.0017719923052936792,0.0006972788251005113,0.06254910677671432,-0.00757242226973176,-0.0021560201421380043,-0.012605221010744572,-0.017985125597404884,-0.023360003865048287,2.4267931066161275,0.5,2.0,nan,9999.0,4.985137914055755
0.003963947296142578,-0.001800203463062644,0.0006158198229968548,0.06382341682910919,-0.007563706021755934,-0.0022554744500666857,-0.012591119855642319,-0.01798449476547489,-0.023357663744343865,2.4268496084859383,0.5,2.0,nan,9999.0,4.9851395453300515
0.003963947296142578,-0.001800203463062644,0.0006158198229968548,0.06382341682910919,-0.007563706021755934,-0.0022554744500666857,-0.012591119855642319,-0.017987056967655287,-0.0233575482288347,2.426907849413802,0.5,2.0,nan,9999.0,4.9851395453300515
0.003963947296142578,-0.0018290596781298518,0.0005373661988414824,0.06506160646677017,-0.007747532334178686,-0.002003640867769718,-0.012520438991487026,-0.017985261403893532,-0.023363901582301793,2.42696187313695,0.5,2.0,nan,9999.0,4.985140651880527
0.003963947296142578,-0.0018290596781298518,0.0005373661988414824,0.06506160646677017,-0.007747532334178686,-0.002003640867769718,-0.012520438991487026,-0.01797603538499483,-0.02336820919375211,2.4270187233545206,0.5,2.0,nan,9999.0,4.985140651880527
0.003963947296142578,-0.0018591438420116901,0.0004621506086550653,0.0659005418419838,-0.007816688157618046,-0.001989502226933837,-0.01279544923454523,-0.017965786984531024,-0.02336076403167407,2.4270774238894313,0.5,2.0,nan,9999.0,4.9848744502917
0.003963947296142578,-0.0018591438420116901,0.0004621506086550653,0.0659005418419838,-0.007816688157618046,-0.001989502226933837,-0.01279544923454523,-0.017952261377034595,-0.023350308015446745,2.427150728300877,0.5,2.0,nan,9999.0,4.9848744502917
0.003963947296142578,-0.0018890098435804248,0.00038837429019622505,0.0667133554816246,-0.007645970676094294,-0.0021351499017328024,-0.013041095808148384,-0.01793970129457577,-0.023353777206577633,2.427220007633004,0.5,2.0,nan,9999.0,4.984732717577779
0.003963947296142578,-0.0018890098435804248,0.00038837429019622505,0.0667133554816246,-0.007645970676094294,-0.0021351499017328024,-0.013041095808148384,-0.01793574748460834,-0.023363718993244707,2.427293011499844,0.5,2.0,nan,9999.0,4.984732717577779
0.003963947296142578,-0.0019175816560164094,0.00031555708847008646,0.06750145554542542,-0.007588687352836132,-0.0022535929456353188,-0.013240552507340908,-0.017937373211676832,-0.023365615683692015,2.4274394218145128,0.5,2.0,nan,9999.0,4.984573429169016
0.003963947296142578,-0.0019175816560164094,0.00031555708847008646,0.06750145554542542,-0.007588687352836132,-0.0022535929456353188,-0.013240552507340908,-0.017937373211676832,-0.023365615683692015,2.4274394218145128,0.5,2.0,nan,9999.0,4.984573429169016
0.003963947296142578,-0.0019470989936962724,0.00024344614939764142,0.06826581805944443,-0.00775103596970439,-0.0024493858218193054,-0.013319738209247589,-0.017949130459557178,-0.0233673297851509,2.427503405744488,0.5,2.0,nan,9999.0,4.984395722526478
0.003963947296142578,-0.001977493055164814,0.00017233593098353595,0.06900859624147415,-0.007806509733200073,-0.0024524580221623182,-0.013301764614880085,-0.017966127638758735,-0.02339982878917965,2.427629661597291,0.5,2.0,nan,9999.0,4.984382923242979
0.003963947296142578,-0.001977493055164814,0.00017233593098353595,0.06900859624147415,-0.007806509733200073,-0.0024524580221623182,-0.013301764614880085,-0.017966127638758735,-0.02339982878917965,2.427629661597291,0.5,2.0,nan,9999.0,4.984382923242979
0.003963947296142578,-0.001977493055164814,0.00017233593098353595,0.06900859624147415,-0.007806509733200073,-0.0024524580221623182,-0.013301764614880085,-0.01796513442278468,-0.023421989163033057,2.427698214241067,0.5,2.0,nan,9999.0,4.984382923242979
0.003963947296142578,-0.0020085801370441914,0.00010353891411796212,0.06973011046648026,-0.007900172844529152,-0.002408613683655858,-0.013329066336154938,-0.01796114119074984,-0.023431215513433128,2.4277749428405238,0.5,2.0,nan,9999.0,4.984319497449247
0.003963947296142578,-0.0020085801370441914,0.00010353891411796212,0.06973011046648026,-0.007900172844529152,-0.002408613683655858,-0.013329066336154938,-0.01795167717146737,-0.023427925179034973,2.427844468603452,0.5,2.0,nan,9999.0,4.984319497449247
0.003963947296142578,-0.002040485618636012,3.696954081533477e-05,0.07043010741472244,-0.007942479103803635,-0.0023277655709534883,-0.013646830804646015,-0.017942194232398158,-0.023419513028541786,2.4279742207677444,0.5,2.0,nan,9999.0,4.984039503207033
0.003963947296142578,-0.002040485618636012,3.696954081533477e-05,0.07043010741472244,-0.007942479103803635,-0.0023277655709534883,-0.013646830804646015,-0.01793473103063601,-0.023428236326161422,2.4280347626980148,0.5,2.0,nan,9999.0,4.984039503207033
0.003963947296142578,-0.002073089126497507,-2.7075908292317763e-05,0.07110817730426788,-0.008039324544370174,-0.002268886426463723,-0.013767675496637821,-0.01793473103063601,-0.023428236326161422,2.4280347626980148,0.5,2.0,nan,9999.0,4.983896352173292
